id,date,text,target
1863,6/23/2009,I so hate it that you can't listen to Kiis FM... only USA. Never listened to it ,0
1864,5/10/2009,there was this lady at #The Spur and she popped my space bubble so yeah... i feel violated... ,0
1865,6/25/2009,Hate writing out CV's it takes ages ,0
1866,6/20/2009,I'm babysitting tonight which means no drinking and dancing for me tonight  but I did say that's what I wanted to do FOOL!!,0
1867,6/6/2009,OMG just heard about Professor Motwani ... so sad ,0
1868,6/15/2009,doing homeworks.. I hate doing homeworks..  g2g..,0
1869,5/28/2009,"@illbecavalier i know.. he was so cute crying.. haha, it made me sad to see him cry ",0
1870,5/17/2009,@dawnieb0 ayt. i won't do this season tho  kaya let me know if you're watching so i can come and we can see each other naman!,0
1871,6/20/2009,@jazzyfbabyyy WO WO WO woady!! I have not been a stranger!! I just live at my damn job lls and you don't text mee with ur CrackBerry ,0
1872,4/7/2009,My bed just feels too amazing. Dont make me get up! ,0
1873,5/14/2009,exam week next week  serious revising to do this weekend :'(,0
1874,5/31/2009,Day 3 and my ateneo class #yahoogroup is still lost in outer space.  No reply from #yahoo tech support...........seething ,0
1875,5/30/2009,Hates feeling this way ,0
1876,6/2/2009,Cant believe Pushing Daisies Got Cancelled!!!! ,0
1877,6/16/2009,Overwelmed with school!! Not enough hours in the day!!! ,0
1878,6/2/2009,the worst tension in my house. ,0
1879,6/2/2009,"@SallytheShizzle See You Again, 7 Things, Fly On The Wall, The Climb. and I heard Burnin Up like once. Unfair ",0
1880,6/2/2009,@lifeheart oh i hate that  but it's better than sitting alone in a school cafeteria!,0
1881,6/19/2009,@ashleytisdale I can't I'm from Brazil! But I'll be there in thoughts ,0
1882,6/2/2009,Im so mad that I havent had a picture all day  FORREAL,0
1883,6/19/2009,"I thought I had a fly on my arm and was ready to go all Obama on the sucker, but then realised it didn't have wings. Twas a spider. Urgh ",0
1884,6/1/2009,@RaedKun Really??? But the Air looks so sexy  WHY?!,0
1885,6/3/2009,Never thought it would end like this. ,0
1886,6/19/2009,@jennyonthego so happy for u!! That is exciting! Deric n I are still looking for a place  congrats! http://myloc.me/4xKF,0
1887,5/10/2009,@everhostile im so sorryyyy  stay strong,0
1888,6/25/2009,"I hear about revolutions starting on this thing, but I can't get one going ",0
1889,4/20/2009,@Elizabeth1721 Elizabeth I miss you! no comment from you on either twitter or mugglespace! ,0
1890,5/3/2009,@Princessq82 cuz it was raining and my friend didn't feel like driving anymore  i missed my boo's party,0
1891,5/28/2009,"@fadedmoon owww ppl are voting for suarez, frank iero or saporta  COME ON GUISE. SHOW SOME HURLEY LALALALOVE!",0
1892,6/25/2009,Going to school. I can't find my cellphone  tweet ya when I get home.,0
1893,6/6/2009,@lawzspoken gray+showers off and on and def not warm ,0
1894,6/17/2009,"@VirtualAlex i don't think you're following me  I don't understand this whole twitter btw, but i'm trying!",0
1895,6/6/2009,"Changeling- Such a powerful film, makes me wanna cry but think i used them all up on thursday  x",0
1896,6/16/2009,"Bummer of a day...spent $360 on something I really didn't need to have done, then found out my car needs $800 worth of work before Thurs. ",0
1897,6/25/2009,"Out of all days, they had to tear down the gatsby poster today ",0
1898,6/18/2009,@StillSlippery poor thing  give her my best oooouu I just thought... can the liquid be wine???? ,0
1899,6/19/2009,"i was really excited over finding banana cake mix for 99cents, but i just looked at the box and it says &quot;best if used by May 2007&quot; ",0
1900,6/20/2009,Looks like I'll still be in work at 0220 ,0
1901,6/1/2009,@caffeinesparks I remember the first time I heard *ICBM*: the late Joe Cantada shouting it after Jawo made a 3-pointer during a PBA game ,0
1902,5/31/2009,@quantumcowboy YES it definitely was an EPIC party! I am just sad I left early ,0
1903,6/1/2009,I have to tidy my room now.  This is going to be long ... ,0
1904,6/7/2009,@turtlesruntron I am lost. Please help me find a good home. ,0
1905,6/20/2009,Lost my phone ,0
1906,4/20/2009,Then off into the wide world. Wonder where we'll end up? Hope not the Northern Territory ,0
1907,6/5/2009,feels really excluded from the outside world with NO internet at work!  ,0
1908,6/17/2009,the forex robot can be trade with and account size..Check out http://bit.ly/Gbf0b9 |Has a bad feeling about college ,0
1909,5/10/2009,I want 1000 first! ,0
1910,6/7/2009,"what am i going to do no LOST tonight,   will need to settle with House",0
1911,5/31/2009,"Wow, I'm a little overwhelmed with the coursework for this new class I'm taking ",0
1912,6/17/2009,Waiting on Amber to get to my house and help me pack ,0
1913,6/5/2009,@StewartWade Thanks! Did I already miss Crystal? ,0
1914,5/31/2009,Omfg!! Awww why couldn't they kiss  rob looked so sad...,0
1915,5/26/2009,@giggsmania Eh u forget abt my Scholes! and theres capt Gary too..Fancy u to mention ur giggs only ,0
1916,6/1/2009,@Graciouskisay snake no invite  what u doing dis sunday I wanna go to kojo's ting,0
1917,6/16/2009,Another day off school cos still ill ,0
1918,6/6/2009,@AshleyBankz awww shud of went to da spa...myself jus tryin to relax @ work/find sum1 to take to da movies manana...so far no luck ,0
1919,5/31/2009,"Really frustrated with Time Machine. Yet again, we've got to wipe the whole thing &amp; back everyone up from scratch. ",0
1920,6/23/2009,"I am going to miss you so much, &quot;Bo&quot;....... ",0
1921,5/17/2009,Omg n dubz and tinchy aint number one nomore that is not fair   well there stil lnumber one in my heart sooo love dappy xxx,0
1922,6/6/2009,@j4smyne Why? ,0
1923,6/20/2009,Wtf? My name is earl got canceled. ,0
1924,6/17/2009,"okay okay. let me just say: I am happy for Taylor Swift, but SUPER bummed that Miranda Lambert lost. My vote went to her. ",0
1925,5/30/2009,sad.   ..want to go home.,0
1926,6/2/2009,Very itchy tattoo today. ,0
1927,6/16/2009,"@RobinWalker,lol and no pictures of that malfunction? ",0
1928,6/20/2009,Got very little sleep.  This is going to be a long day.,0
1929,5/2/2009,i wasnt there at market market gig. errrrrr i want to go there pa naman kahapon! sayang.. hmm.. ,0
1930,6/19/2009,Wow Landon was so sexy with hair why did he have to shave his head? ,0
1931,6/7/2009,i ran out of champagne......  i wonder if i call my brother i could convince him to bring me up a bottle....,0
1932,6/19/2009,"@Antiquebasket i'm gonna need your reassurance for the next 2 weeks, OB is on vacation, afraid of getting passed around.   ",0
1933,5/29/2009,friday night. 9:50. contemplating sleep. NOT ASHAMED. it's been a hard week. ,0
1934,6/17/2009,@iamjonathancook http://twitpic.com/7ldlh - Sick hair Jonathan....and wow you name your fists....that soopoooo cool ,0
1935,6/5/2009,Desperately waiting on a change! We need to get out of here quick. I think I'm losing it! ,0
1936,6/16/2009,"@fritzpahang aww fritz, are you ok? wanna talk? ",0
1937,6/15/2009,"@jaspreetgill but u saw them... wasn't it worth it? haha, wish I could see them again ",0
1938,6/20/2009,I CANT FIND MY CAMERA USB CORD! And i dont want to go to work. ,0
1939,6/17/2009,argh! still haven't done P90X (was going to do KenpoX and YogaX to make up for a couple lost days) but now I have to go grocery shopping ,0
1940,4/18/2009,T-shirt toss!  None for us ,0
1941,6/5/2009,i feel sick and i just want someone to take care of me ,0
1942,5/4/2009,@MuMelMauS thanks babe. The ops for the cancer  hope it goes well. How r u? xoxo,0
1943,6/17/2009,"Japanese letters/characters, please be friendly. ",0
1944,6/1/2009,Giving up on terrible local broadcasting and going to sleep. I couldn't watch Conan ,0
1945,6/15/2009, my pic with harry is so bad,0
1946,6/18/2009,SHOOT. Tomorrow got lunch with family. ,0
1947,6/17/2009,is irritated that her AIM doesn't work anymore  Trying out trillian,0
1948,6/16/2009,Studying for two exams religion &amp; business  never thought religion would be so hard! ,0
1949,6/16/2009,Jensen hasn't arrived to my 3D aid still ,0
1950,5/3/2009,@chiliemartyv ughhhh  im sorry..doesnt drama bite the big one?!,0
1951,6/1/2009,"Wishing that his name was michelle too, so there would be total confusing in the office..... ",0
1952,6/16/2009,Home with a feverish toddler today.   Seems like they're trading weeks....,0
1953,6/24/2009,@Rafithecool I wish I could say the same ,0
1954,6/19/2009,"@Brittanyhop I'm sad that I'll be landing in KC about the time you arrive, Britt. ",0
1955,6/1/2009,we always hurt the the ones we never loved. early night. bio&amp;french in the morning. ,0
1956,6/3/2009,Cathy tran and Paige have my face all over their phones ,0
1957,6/6/2009,Stupid @westzhang's comp don't lemme update properly. ,0
1958,6/15/2009,@panda951 i wish i knew how to fix glasses.  if i could touch them i would certainly try. please don't cry! ,0
1959,4/21/2009,@rowanthunder Yeah I was trying out my new phone.  All I can tell is that it seems to have a battery life of 5 seconds.  ,0
1960,6/5/2009,"If you finish a book and need a shower to remove the icky feeling, it may be time to quit the series ",0
1961,5/9/2009,Sicker than shit....I hate my life for real ,0
1962,5/3/2009,"I'm going to apologize now for the previouse ping, the picture is a bit incorrect ",0
1963,6/19/2009,@miss_x_ That sucks. The commentary is quite interesting talking about the chaos in F1 at the moment. ,0
1964,6/19/2009,Elevation:400 ft. My ears hurt!!!! And its sooo hot  listenin to Scars - Papa Roach with erin,0
1965,6/23/2009,"switching between the computer and hell boy the golden army, bored ",0
1966,6/6/2009,I have a spot on my back. Do you think room service will come get it for me? The downside to being a singleton ,0
1967,6/7/2009,I feel like death warmed up ,0
1968,6/20/2009,@talk2donboy what?! ,0
1969,5/18/2009,@britneyprince not jealous just sad that you don't want to be my bff ,0
1970,6/20/2009,@tezzer57 Not at Â£538! I wish ,0
1971,6/17/2009,note to self: don't get drunk when you have to work the next morning at 8 am ,0
1972,5/18/2009,Was in the commen room on the hill but unfortunatly joe joined me ,0
1973,5/31/2009,I don't know what I'll do without @excourage. ,0
1974,6/20/2009,I just spilled water ALL OVER me  hahahaha,0
1975,5/17/2009,@Wossy #wossybookclub But what about those of us who take longer than a week to read a book? ,0
1976,6/7/2009,@mozdad shops are shut ,0
1977,6/19/2009,says she misses her childhood friends namely Leah  http://plurk.com/p/1261xs,0
1978,6/23/2009,Just returned from Funroe...not looking forward to going back to work tomorrow.  ,0
1979,6/5/2009,OMG...they just shot a whale on Whale Wars...   ,0
1980,6/18/2009,im soooo bored  aggggggg i hate being bored,0
1981,5/30/2009,"@riversideboy were r u, u havent been o all morning im boreed ",0
1982,5/29/2009,"Finally home! Tp tetep, kurang 3BT buat shooting kamis nih! Huaaaa, stress gila! Syapa lg ya? ",0
1983,6/19/2009,Ugh...... ED2nd ,0
1984,6/20/2009,"says I miss being on stage, I miss dancing and acting. But that part of my life is long over. Oh wells.  http://plurk.com/p/12lbwl",0
1985,6/20/2009,@poserexplosion ok I decided I like the new safari now. It's more of my distaste for apoplectic products not working. ,0
1986,5/29/2009,@ReminisceSmith im only on 1800  lol,0
1987,5/3/2009,laying down ,0
1988,6/7/2009,So not excited to go to work. I wish I was going to the beach insteaddd. ,0
1989,6/20/2009,damn the cubs won ,0
1990,6/1/2009,"just made a taylor fansite, sort of lame, i know. but www.myspace.com/taylovelove and it wont let me change back to the 1.0 profiles. ",0
1991,6/1/2009,About to leave for school. Uggghh.  I probably have A LOT of makeup work. Double uggghh.,0
1992,6/18/2009,work 3 to close  oh golly this is going to be a long night. bye guys &lt;3,0
1993,6/19/2009,my parents were in a car accident last night but they are ok! the van? not ok  ,0
1994,6/17/2009,Cleaning and starving ,0
1995,6/6/2009,bsnl is shit fucking slow and doesnt allow me to do anything ......... ,0
1996,6/20/2009,I feel so bad.. I couldn't sing a Barney song that she requested. I don't even know the lyric! ,0
1997,6/2/2009,getting ready for bed. headache is horrible ,0
1998,5/17/2009,i dont really know how to get fomr here to twitpic =S? help im lost ,0
1999,6/19/2009,@uncouthamerican Eeek! Er.....turn it off and on? Full extend of my IT knowledge I'm afraid ,0
2000,5/18/2009,"Sitting in the lounge of my hotel with the Dutch Pokernews guys. Flight at 5, not back home til midnight tonight. ",0
2001,6/7/2009,In bed watching the History channel drinking tea eating a bagel. Im just missing my cuddlebunny ,0
2002,6/18/2009,wow his tweets make me wanna cry ,0
2003,6/6/2009,is sad.  No PowerPuffGirls today.  http://plurk.com/p/yxiqm,0
2004,4/18/2009,@RobAdvertising I'm going to check out Gloss this week! http://shopgloss.com. How is the snow up in FoCo? It's taking out our trees here ,0
2005,6/6/2009,Looking forward to finishing work for the day and heading off to Smithfield Nocturne. First year I'm not riding at it though ,0
2006,5/31/2009,"@JoshLoveMC lol it should be good, got my A levels this week ",0
2007,5/31/2009,"Well, Club Angels is roped off again, wonder who got hit dis time.... ",0
2008,6/18/2009, Is no one around?,0
2009,5/30/2009,"Oh and my back muscle spasms returned  Idk why, cuz I haven't had any more probs for like a month. Guess I better find those exercises.",0
2010,6/16/2009,"K... I should sleep now... Shit, Chels is taking up the whole bed!  ill sleep on her, then. ;)",0
2011,6/17/2009,"@FemaleTrubble wishing u lived nearby  would love 4 u 2 come lay poolside w/me, drinks in hand, chattin' it up -- what fun we'd have!",0
2012,6/5/2009,"All the fun stuff is &quot;Not available in the Indian Itunes Store.&quot; You suck, Apple. (and you too Sims3, Kindle, et. al.) ",0
2013,6/7/2009,Im off to bed now school tomorrow ,0
2014,6/2/2009,My baby sister graduates 5th grade tomorrow.  sad I didn't fly to Idaho sooner!!! DAMN IT!,0
2015,6/18/2009,@miranorris thats why! can die of boredom. ,0
2016,6/22/2009,don't know if I return to France or If I stay in Tunisia  for the studies +_+,0
2017,6/20/2009,@volky1 Aw. No! I'm at work with no computer. ,0
2018,6/7/2009,"Ohh, i can't be Bree, &quot;14-17, Beautiful&quot; Thats out the window, &amp; i'm to tall ",0
2019,5/31/2009,bebo hasn't given me any love today. ,0
2020,6/1/2009,@BigBThatsMe lucky you!!! I have to be out the house in 5 mins  :L,0
2021,5/28/2009,"millions of moments, each with its own itch or pain or smile or weird smell, TOTALLY LOST AND GONE FOREVER. it seems terribly wasteful. ",0
